Fold,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
2,RF + DODA,20,XGBoost,0.9473684210526315,0.9452054794520548,0.971830985915493,0.9583333333333334,0.9924664264657713,"worst area, worst concave points, worst perimeter, mean concave points, mean perimeter, worst radius, mean area, mean concavity, mean radius, worst concavity, area error, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, worst smoothness, mean texture, mean smoothness"
3,RF + DODA,20,Logistic Regression,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9854497354497354,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, mean compactness, mean texture, radius error, perimeter error, worst smoothness, worst symmetry, concavity error"
3,RF + DODA,20,Random Forest,0.9736842105263158,0.9726027397260274,0.9861111111111112,0.9793103448275862,0.9849537037037037,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, mean compactness, mean texture, radius error, perimeter error, worst smoothness, worst symmetry, concavity error"
3,RF + DODA,20,XGBoost,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.9871031746031746,"worst area, worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, mean concavity, mean area, worst concavity, mean radius, area error, worst compactness, worst texture, mean compactness, mean texture, radius error, perimeter error, worst smoothness, worst symmetry, concavity error"
4,RF + DODA,20,Logistic Regression,0.9736842105263158,1.0,0.9583333333333334,0.9787234042553191,0.9996693121693121,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity, area error, worst compactness, worst texture, mean compactness, radius error, perimeter error, mean texture, worst symmetry, worst smoothness, mean smoothness"
4,RF + DODA,20,Random Forest,0.9385964912280702,1.0,0.9027777777777778,0.948905109489051,0.9950396825396826,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity, area error, worst compactness, worst texture, mean compactness, radius error, perimeter error, mean texture, worst symmetry, worst smoothness, mean smoothness"
4,RF + DODA,20,XGBoost,0.9649122807017544,1.0,0.9444444444444444,0.9714285714285714,0.998015873015873,"worst area, worst concave points, mean concave points, worst perimeter, worst radius, mean concavity, mean perimeter, mean area, mean radius, worst concavity, area error, worst compactness, worst texture, mean compactness, radius error, perimeter error, mean texture, worst symmetry, worst smoothness, mean smoothness"
5,RF + DODA,20,Logistic Regression,0.9911504424778761,0.9861111111111112,1.0,0.993006993006993,0.9986586183769282,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, worst compactness, area error, worst texture, mean compactness, radius error, worst smoothness, mean texture, worst symmetry, perimeter error, concavity error"
5,RF + DODA,20,Random Forest,0.9646017699115044,0.971830985915493,0.971830985915493,0.971830985915493,0.9929577464788732,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, worst compactness, area error, worst texture, mean compactness, radius error, worst smoothness, mean texture, worst symmetry, perimeter error, concavity error"
5,RF + DODA,20,XGBoost,0.9646017699115044,0.958904109589041,0.9859154929577465,0.9722222222222222,0.9936284372904092,"worst area, worst concave points, worst perimeter, mean concave points, mean concavity, worst radius, mean perimeter, mean area, worst concavity, mean radius, worst compactness, area error, worst texture, mean compactness, radius error, worst smoothness, mean texture, worst symmetry, perimeter error, concavity error"
