Fold,Method,Top_K,Model,Accuracy,Precision,Recall,F1,ROC_AUC,Selected_Features
1,mRMR + DODA,20,Logistic Regression,0.9649122807017544,1.0,0.9436619718309859,0.9710144927536232,0.9996724533245988,"worst concave points, worst radius, worst perimeter, mean concave points, worst area, mean perimeter, mean radius, worst concavity, mean concavity, mean area, worst compactness, mean compactness, worst texture, radius error, perimeter error, worst smoothness, worst symmetry, mean texture, area error, concave points error"
1,mRMR + DODA,20,Random Forest,0.9736842105263158,1.0,0.9577464788732394,0.9784172661870504,0.998689813298395,"worst concave points, worst radius, worst perimeter, mean concave points, worst area, mean perimeter, mean radius, worst concavity, mean concavity, mean area, worst compactness, mean compactness, worst texture, radius error, perimeter error, worst smoothness, worst symmetry, mean texture, area error, concave points error"
1,mRMR + DODA,20,XGBoost,0.9649122807017544,0.9855072463768116,0.9577464788732394,0.9714285714285714,0.9983622666229938,"worst concave points, worst radius, worst perimeter, mean concave points, worst area, mean perimeter, mean radius, worst concavity, mean concavity, mean area, worst compactness, mean compactness, worst texture, radius error, perimeter error, worst smoothness, worst symmetry, mean texture, area error, concave points error"
2,mRMR + DODA,20,Logistic Regression,0.9736842105263158,0.9594594594594594,1.0,0.9793103448275862,0.9967245332459875,"worst concave points, worst perimeter, worst radius, worst area, mean concave points, worst concavity, mean perimeter, mean radius, mean concavity, mean area, worst compactness, mean compactness, worst texture, worst symmetry, radius error, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
2,mRMR + DODA,20,Random Forest,0.9736842105263158,0.9722222222222222,0.9859154929577465,0.9790209790209791,0.979200786112021,"worst concave points, worst perimeter, worst radius, worst area, mean concave points, worst concavity, mean perimeter, mean radius, mean concavity, mean area, worst compactness, mean compactness, worst texture, worst symmetry, radius error, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
2,mRMR + DODA,20,XGBoost,0.9473684210526315,0.9452054794520548,0.971830985915493,0.9583333333333334,0.9921388797903702,"worst concave points, worst perimeter, worst radius, worst area, mean concave points, worst concavity, mean perimeter, mean radius, mean concavity, mean area, worst compactness, mean compactness, worst texture, worst symmetry, radius error, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
3,mRMR + DODA,20,Logistic Regression,0.9824561403508771,0.972972972972973,1.0,0.9863013698630136,0.9854497354497354,"worst perimeter, worst concave points, worst radius, worst area, mean concave points, mean perimeter, mean radius, worst concavity, mean area, mean concavity, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
3,mRMR + DODA,20,Random Forest,0.9649122807017544,0.9594594594594594,0.9861111111111112,0.9726027397260274,0.9791666666666666,"worst perimeter, worst concave points, worst radius, worst area, mean concave points, mean perimeter, mean radius, worst concavity, mean area, mean concavity, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
3,mRMR + DODA,20,XGBoost,0.956140350877193,0.9466666666666667,0.9861111111111112,0.9659863945578231,0.986441798941799,"worst perimeter, worst concave points, worst radius, worst area, mean concave points, mean perimeter, mean radius, worst concavity, mean area, mean concavity, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, mean symmetry"
4,mRMR + DODA,20,Logistic Regression,0.9736842105263158,1.0,0.9583333333333334,0.9787234042553191,0.9996693121693121,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean concavity, worst concavity, mean radius, mean area, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, concave points error"
4,mRMR + DODA,20,Random Forest,0.9473684210526315,1.0,0.9166666666666666,0.9565217391304348,0.996031746031746,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean concavity, worst concavity, mean radius, mean area, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, concave points error"
4,mRMR + DODA,20,XGBoost,0.9473684210526315,1.0,0.9166666666666666,0.9565217391304348,0.9986772486772486,"worst concave points, worst perimeter, worst radius, mean concave points, mean perimeter, worst area, mean concavity, worst concavity, mean radius, mean area, worst compactness, mean compactness, worst texture, radius error, worst symmetry, perimeter error, area error, worst smoothness, mean texture, concave points error"
5,mRMR + DODA,20,Logistic Regression,0.9911504424778761,0.9861111111111112,1.0,0.993006993006993,0.9986586183769282,"worst concave points, worst perimeter, worst radius, worst area, mean concave points, mean perimeter, worst concavity, mean concavity, mean radius, mean area, worst compactness, mean compactness, worst texture, radius error, area error, worst symmetry, worst smoothness, perimeter error, mean texture, concave points error"
5,mRMR + DODA,20,Random Forest,0.9646017699115044,0.971830985915493,0.971830985915493,0.971830985915493,0.9906103286384977,"worst concave points, worst perimeter, worst radius, worst area, mean concave points, mean perimeter, worst concavity, mean concavity, mean radius, mean area, worst compactness, mean compactness, worst texture, radius error, area error, worst symmetry, worst smoothness, perimeter error, mean texture, concave points error"
5,mRMR + DODA,20,XGBoost,0.9557522123893806,0.9583333333333334,0.971830985915493,0.965034965034965,0.9929577464788732,"worst concave points, worst perimeter, worst radius, worst area, mean concave points, mean perimeter, worst concavity, mean concavity, mean radius, mean area, worst compactness, mean compactness, worst texture, radius error, area error, worst symmetry, worst smoothness, perimeter error, mean texture, concave points error"
